feature,departamento,mean,std
t2m_nov,Juarez Celman,20.604924731182795,1.2978986569741835
t2m_nov,Junin,19.89519047619048,1.1539194512211974
t2m_nov,Leandro N. Alem,20.19746875,1.1447945985315702
t2m_nov,Marcos Juarez,21.17801960784314,1.2267050881696282
t2m_nov,Pergamino,20.13243434343434,1.0642821866457433
t2m_nov,Ramallo,20.69492156862745,1.075814598758154
t2m_nov,Rojas,20.202666666666666,1.1243488331523754
t2m_nov,Rosario,21.378612903225804,1.020530871642845
t2m_nov,Salto,19.614868686868686,1.1092172100285715
t2m_nov,San Lorenzo,21.826363636363634,0.9904400865399449
t2m_nov,San Nicolas,20.72327619047619,1.0730685018723414
t2m_nov,San Pedro,20.649186274509802,1.0592879769554642
t2m_nov,Union,20.70478787878788,1.204117129367975
t2m_nov,Villa Constitucion,20.851529411764705,1.3282824968223534
t2m_dic,Arrecifes,23.264762808349147,1.495816523059432
t2m_dic,Baradero,23.163245356793745,1.4613423736977704
t2m_dic,Belgrano,24.138358633776093,1.5021803394373598
t2m_dic,Capitan Sarmiento,23.264762808349147,1.495816523059432
t2m_dic,Carmen De Areco,22.699314516129032,1.55268935717068
t2m_dic,Caseros,23.874022177419356,1.566049376859751
t2m_dic,Chacabuco,22.726774193548387,1.5024524124455165
t2m_dic,Colon,22.98665322580645,1.4629286842960512
t2m_dic,General Arenales,22.74564027370479,1.5079713532574606
t2m_dic,General Lopez,23.18353889943074,1.5116070362036707
t2m_dic,General San Martin,23.28919843597263,1.2570402419505162
t2m_dic,Iriondo,23.947855787476282,1.5409728502721165
t2m_dic,Juarez Celman,23.07136316337149,1.239481384027416
t2m_dic,Junin,22.79294930875576,1.4940659943467731
t2m_dic,Leandro N. Alem,23.145735887096773,1.4986409331792863
t2m_dic,Marcos Juarez,23.75056925996205,1.4588117123237283
t2m_dic,Pergamino,23.09099706744868,1.439221957300322
t2m_dic,Ramallo,23.70134724857685,1.4400056134217474
t2m_dic,Rojas,23.20724340175953,1.5380444902112143
t2m_dic,Rosario,24.29154006243496,1.501120362517847
t2m_dic,Salto,22.701896383186703,1.5383301244480787
t2m_dic,San Lorenzo,24.697751710654934,1.4614275964612629
t2m_dic,San Nicolas,23.772082949308754,1.4791049095424018
t2m_dic,San Pedro,23.75787476280835,1.4230696967334695
t2m_dic,Union,23.197556207233625,1.3059303147295611
t2m_dic,Villa Constitucion,23.716185958254272,1.511909044524987
t2m_ene,Arrecifes,24.917912713472486,1.0753604053915582
t2m_ene,Baradero,24.989286412512218,1.056766970777066
t2m_ene,Belgrano,25.667656546489564,1.0376729381938592
