feature,departamento,mean,std
t2m_sep,San Vicente,13.56342857142857,0.8840625301090741
t2m_sep,Santa Barbara,11.823225490196078,1.1860228270427966
t2m_sep,Santa Maria,14.224843137254902,1.1708983320260453
t2m_sep,Santa Rosa,16.22246875,1.4063398281544846
t2m_sep,Santo Tome,17.426569444444443,1.3261101792566787
t2m_sep,Sargento Cabral,19.128979166666667,1.6592880429834402
t2m_sep,Sarmiento,19.74825,1.3358008259060286
t2m_sep,Sauce,16.16268181818182,1.2209217503158925
t2m_sep,Silipica,19.899777777777775,1.3428589538498228
t2m_sep,Simoca,16.913666666666664,1.7181909321623947
t2m_sep,Sobremonte,14.346763888888889,1.2411024804376432
t2m_sep,Suipacha,12.578777777777779,0.8114380373004667
t2m_sep,Tafi Del Valle,14.183101449275364,1.2924406026825568
t2m_sep,Tala,15.142029411764705,1.076732363031927
t2m_sep,Tandil,9.929761904761905,0.783101186173993
t2m_sep,Tapalque,11.062010416666666,0.8259638162137882
t2m_sep,Tercero Arriba,13.943911764705883,1.122958452295232
t2m_sep,Toay,12.0745625,0.7801636278950219
t2m_sep,Tordillo,11.320586666666667,0.7785777172844418
t2m_sep,Tornquist,10.415833333333333,0.7905125867635819
t2m_sep,Totoral,14.202181818181819,1.151191668479128
t2m_sep,Trancas,17.193770114942527,1.5500814881381677
t2m_sep,Trenel,12.610824074074074,0.779013333977661
t2m_sep,Trenque Lauquen,12.469895238095237,0.80133286341145
t2m_sep,Tres Arroyos,10.41904301075269,0.7711443048023838
t2m_sep,Tres Lomas,12.501898550724636,0.7959492676766374
t2m_sep,Tulumba,14.224571428571428,1.1276639065287886
t2m_sep,Union,13.82570707070707,0.957791157348133
t2m_sep,Uruguay,16.128352941176473,1.0515373575953915
t2m_sep,Utracan,13.04128431372549,0.880505391805757
t2m_sep,Vera,17.4979898989899,1.3565223830034014
t2m_sep,Victoria,14.725919191919191,0.9056052266850753
t2m_sep,Villa Constitucion,14.023539215686274,0.8929624928108925
t2m_sep,Villaguay,14.661039215686273,1.0333246261109392
t2m_sep,Villarino,13.85093137254902,0.8219308702177537
t2m_sep,Zarate,13.555625000000001,0.8111833948004609
t2m_oct,12 De Octubre,22.35741013824885,1.2659512861510416
t2m_oct,1° De Mayo,23.479944382647385,1.1881519212108171
t2m_oct,2 De Abril,22.737803379416285,1.2655058857707342
t2m_oct,25 De Mayo,15.727123829344434,0.8918375568660962
t2m_oct,9 De Julio,15.848759305210919,0.9054905900886954
t2m_oct,Adolfo Alsina,16.070368663594472,0.8978092948499358
t2m_oct,Adolfo Gonzales Chaves,13.319867172675522,0.9441943085512724
t2m_oct,Aguirre,26.044647177419353,1.3268162421377814
t2m_oct,Alberdi,24.201290322580643,1.3073625362429577
t2m_oct,Alberti,16.782688172043013,1.0197611087681013
t2m_oct,Almirante Brown,25.35800921658986,1.6521119559376236
t2m_oct,Anta,26.41026392961877,1.240976909221323
t2m_oct,Apostoles,20.539885535900105,1.1000165689427472
t2m_oct,Arrecifes,17.16662239089184,0.9317727962589532
t2m_oct,Atreuco,15.322961876832846,1.1571209243641576
t2m_oct,Avellaneda,23.867978494623653,1.292147450733983
t2m_oct,Ayacucho,14.03534348864994,0.9213141947857023
t2m_oct,Azul,13.850104364326375,0.9144695112103851
